City_ID,Action_Name,Action_ID,Start Date (Date),End Date (Date),Costs (Number),Scope (String),Measure (Label),Short Description (Text)
Lima,World Bank 50km Bike Lanes Planning,A0108,2023/10,Ongoing,N/A,Medium (District/Corridor),Expansion of Bicycle Paths,Planning phase for the construction of 50 kilometers of new dedicated bike lanes; component of the larger World Bank urban mobility program.
Lima,Historic Center Clean Air Zone Design,A0109,2023/01,Ongoing,N/A,Medium (District/Corridor),Expansion of Pedestrian Paths,Development of technical studies and design for the country's first Clean Air Zone; restricting vehicle access and prioritizing walking in the city core.
Lima,Lomas de Primavera Conservation,A0110,2022/01,Ongoing,N/A,Pilot,Green Infrastructure (Carbon Sinks),Community-led conservation and reforestation effort supported by municipal tree donations (20000 trees) to protect this vulnerable ecosystem from encroachment.
Lima,Institutional EE Lighting Replacement,A0111,2020/01,Ongoing,N/A,City-wide,Energy-efficient Building Refurbishment,Implementation of measures to optimize energy consumption and promote electrical efficiency in institutional buildings through the replacement of lighting systems.
Mumbai,Metro Lines 2A and 7 Commencement,A0112,2022/04,Ongoing,N/A,City-wide,Expansion of Public Local Transport,Inauguration and operational start of two new elevated metro corridors; significantly augmenting the city's suburban rail capacity.
Mumbai,BEST Electric Bus Induction (157 Units),A0113,2023/12,Ongoing,N/A,City-wide,Alternative Drive Systems and Sharing Offers,Induction of 157 new zero-emission; air-conditioned electric buses into the public transport fleet to reduce urban air pollution.
Mumbai,DCPR 2034 Sustainable Land Use Policy,A0114,2018/09,Ongoing,N/A,City-wide,Sustainable Land Management (Avoidance of Urban Sprawl),Implementation of the Development Control and Promotional Regulations 2034; which guides urban growth; manages density; and mandates redevelopment.
Mumbai,Metro Bicycle Carriage Pilot Program,A0115,2022/04,Ongoing,N/A,Pilot,Expansion of Bicycle Paths,Policy initiative allowing passengers to carry personal bicycles on select metro coaches to facilitate multi-modal commuting and last-mile connectivity.
Mumbai,High Court Mangrove Protection Mandate,A0116,2018/09,Ongoing,N/A,City-wide,Green Infrastructure (Carbon Sinks),Judicial mandate imposing a total freeze on mangrove destruction; establishing court permission and compensatory afforestation as mandatory prerequisites for felling.
Mumbai,Urban Forest Mapping and Documentation,A0117,2021/06,2022/10,N/A,Medium (District/Corridor),Green Infrastructure (Carbon Sinks),Project to map and formally document approximately 1400 hectares of unrecognized urban forest areas across 18 locations to aid future protection.
Mumbai,National ECBC Mandatory Implementation,A0118,2017/01,Ongoing,N/A,City-wide,Energy-efficient Building Refurbishment,Implementation of the Energy Conservation Building Code; setting mandatory baseline energy standards for large commercial buildings (new and existing).
Mumbai,Comprehensive Transport Planning Framework,A0119,2009/05,Ongoing,N/A,City-wide,Intelligent Traffic Control,Implementation phase of the foundational Comprehensive Transportation Study (TranSforM report) guiding subsequent smart traffic and congestion management strategies.
Mumbai,BEST E-Bus Fleet Electrification Strategy,A0120,2020/01,Ongoing,N/A,City-wide,Alternative Drive Systems and Sharing Offers,Strategic plan initiating the phasing out of older; diesel-dependent vehicles and setting aggressive targets for achieving full electrification of the public bus fleet by 2027.
Mumbai,Slum Redevelopment Regulations,A0121,2005/01,Ongoing,N/A,City-wide,Sustainable Land Management (Avoidance of Urban Sprawl),Regulatory framework controlling and promoting the restructuring and densification of informal settlements; aiming to consolidate population within city limits.
Mumbai,Mangrove Conservation Clean-up Activities,A0122,2021/06,Ongoing,N/A,Medium (District/Corridor),Green Infrastructure (Carbon Sinks),Ongoing community and NGO projects focused on large-scale waste removal and ecological restoration drives across polluted mangrove habitats.
Mumbai,CMP Pedestrian Safety Prioritization,A0123,2009/05,Ongoing,N/A,City-wide,Expansion of Pedestrian Paths,Long-term planning commitment within the Comprehensive Mobility Plan to improve road safety for pedestrians and optimize non-motorized infrastructure in coordination with transit.
Bengaluru,Namma Metro Phase 1 Purple Line Launch,A0124,2011/10,Ongoing,N/A,City-wide,Expansion of Public Local Transport,The first segment of Namma Metro Purple Line opened between Baiyappanahalli and MG Road covering six point seven kilometers with six stations providing rapid transit to reduce private vehicle dependency and carbon emissions.
Bengaluru,Namma Metro Phase 1 Green Line North,A0125,2014/03,Ongoing,N/A,City-wide,Expansion of Public Local Transport,The northern section of Green Line opened with nine point nine kilometers connecting Sampige Road to Peenya Industry improving public transport access to industrial areas and reducing traffic congestion.
Bengaluru,Tender SURE Pilot Roads,A0126,2015/06,2017/12,N/A,Medium (District/Corridor),Expansion of Pedestrian Paths,Ten kilometers of redesigned streets in central business district featuring uniform width footpaths with underground utilities organized beneath pedestrian paths prioritizing walkability and safety for all users.
Bengaluru,Namma Metro Phase 1 Complete,A0127,2017/06,Ongoing,N/A,City-wide,Expansion of Public Local Transport,Completion of entire Phase 1 with forty-two kilometers comprising Purple and Green Lines with forty stations providing comprehensive metro connectivity across major city corridors reducing emissions from road transport.
Bengaluru,BMTC Electric Bus Pilot,A0128,2018/01,Ongoing,N/A,Pilot,Alternative Drive Systems and Sharing Offers,Introduction of first electric buses in BMTC fleet as part of transition to zero-emission public transport marking beginning of efforts to electrify bus fleet and reduce air pollution from diesel vehicles.
Bengaluru,Cycle Track Network Expansion,A0129,2015/01,2019/12,N/A,City-wide,Expansion of Bicycle Paths,Development of approximately fifty kilometers of dedicated cycle tracks throughout the city including integration with metro stations to promote non-motorized transport and reduce carbon footprint from short-distance commutes.
Bengaluru,Tender SURE Network Expansion,A0130,2017/01,2020/12,N/A,Medium (District/Corridor),Expansion of Pedestrian Paths,Expansion of Tender SURE standards to additional roads across city totaling approximately one hundred kilometers with wide footpaths cycle tracks and organized utilities enhancing pedestrian infrastructure and walkability.
Bengaluru,Namma Metro Phase 2 Southwest Extension,A0131,2021/08,Ongoing,N/A,Medium (District/Corridor),Expansion of Public Local Transport,Purple Line extension of seven point five kilometers from Mysore Road to Kengeri opened providing metro access to southwestern residential areas reducing reliance on private vehicles and decreasing emissions.
Bengaluru,BMTC Electric Bus Fleet Expansion,A0132,2019/01,2023/12,N/A,City-wide,Alternative Drive Systems and Sharing Offers,Significant expansion of electric bus fleet with procurement of over nine hundred electric buses operating across city routes demonstrating commitment to clean public transport and emission reduction targets.
Bengaluru,Metro Phase 2 Whitefield Extension,A0133,2023/03,Ongoing,N/A,Medium (District/Corridor),Expansion of Public Local Transport,Thirteen point seven kilometer eastern extension from KR Pura to Whitefield opened connecting major IT employment hub to metro network reducing traffic congestion and promoting sustainable commuting patterns.
Bengaluru,Urban Afforestation Programs,A0134,2018/01,Ongoing,N/A,City-wide,Green Infrastructure (Carbon Sinks),Implementation of urban forestry initiatives including Miyawaki method plantations in parks tech campuses and degraded areas to increase tree cover enhance carbon sequestration and improve urban microclimate.
Bengaluru,Lake Rejuvenation Projects,A0135,2015/01,Ongoing,N/A,City-wide,Green Infrastructure (Carbon Sinks),Systematic restoration of urban lakes with afforestation around lake peripheries improving groundwater recharge creating green spaces and establishing carbon sinks while enhancing biodiversity in urban areas.
Bengaluru,Smart Traffic Management System,A0136,2016/01,Ongoing,N/A,City-wide,Intelligent Traffic Control,Implementation of adaptive traffic signal systems at major intersections using sensors and real-time data to optimize traffic flow reduce congestion and minimize vehicle idling thereby lowering emissions.
Bengaluru,Bus Rapid Transit Corridors,A0137,2018/01,Ongoing,N/A,Medium (District/Corridor),Expansion of Public Local Transport,Development of dedicated bus lanes and priority corridors across city to improve bus speeds reliability and passenger experience encouraging shift from private vehicles to public transport.
São Paulo,Metro Line 4 Yellow Phase 1,A0138,2010/05,2011/12,N/A,City-wide,Expansion of Public Local Transport,Opening of first driverless metro line in Latin America between Faria Lima and Luz stations with six stations reducing travel times and emissions from private vehicles in southwest corridor.
São Paulo,Cycling Infrastructure Expansion,A0139,2013/01,2015/12,N/A,City-wide,Expansion of Bicycle Paths,Rapid expansion of cycling network from one hundred eight to four hundred kilometers under Mayor Haddad including installation of eight thousand bike racks and adaptation of twelve bridges creating comprehensive cycle infrastructure.
